"","CTRL_1","CTRL_2","CTRL_3","RBM47KD_1","RBM47KD_2","RBM47KD_3"
"ADAMTSL2",32.0210211780076,26.8420296923265,30.2867526221681,36.0767389387137,43.8836373430953,44.5035442830883
"ADAMTSL3",3503.085607831,3470.45366301915,3209.14176727811,3359.90877210739,3677.23637677435,3788.85153306817
"ADAMTSL4",44.941319592973,35.0555332353915,51.6960762628047,118.225475471234,109.554695555297,79.3179421304765
"ADAMTSL5",123.00837076938,122.920991905168,161.637240454965,118.275631499748,80.0590690585566,75.0720469317265
"ADAP1",1091.60859234188,948.315459396205,1073.16722810525,817.37592393876,750.327043388792,817.215971715836
"ADAP2",101.607557280397,52.8701321686633,106.30910710229,80.5873437662021,100.29314139465,121.545028722758
"ADAR",28076.6459781652,27889.0730935084,27906.8113121267,27869.4488498783,29477.8244408768,31366.0752991051
"ADARB1",911.902174918079,1015.51535791567,1042.36805496275,1705.86258330737,1590.43886956496,1556.37133853866
"ADARB2",3.91299632873863,1.00045476351884,1.89119778675786,3.17620700655003,3.06721578084634,3.99296506533202
"ADAT1",899.152602609849,959.014999455975,934.470687861615,733.446943074922,789.869611909903,730.185042667508
"ADAT2",593.807650093936,581.771737874574,655.429277995372,733.185077539722,737.950930119973,794.63371791461
"ADAT3",50.8147476614389,56.2587173019359,36.1998197890736,64.4064222615129,50.0090163971032,58.9192656411842
"ADCK1",151.787940057908,119.822284255224,147.521997245207,152.266047778882,106.02526043031,124.072548421172
"ADCK2",299.723886454731,292.317856411533,283.057279169469,314.451449358947,309.656822654457,281.198012099164
"ADCK5",231.357792390718,201.127982935528,255.427032274336,275.053178494987,216.530123216502,247.445845393624
"ADCY1",581.468961299695,590.112908781155,586.18577719328,547.988146607996,668.161636617235,614.904203458707
"ADCY10",5.83561701165934,16.9091070581853,4.45942761422298,13.8703982313928,10.7726336156654,22.9961110478144
"ADCY10P1",54.9347891434002,77.7648109688224,67.3857585420962,82.167212182244,96.6484148313178,101.976921634859
"ADCY2",42.1185317280823,32.4823875257319,58.4545703509899,47.3300445491477,53.9784845393116,49.2247012063478
"ADCY3",1165.27258049509,986.470028364508,1061.00950491823,1344.06690540538,1356.86888389312,1343.173401869
"ADCY4",113.760807703879,100.20530832065,101.321901413631,149.578680314302,146.38561677972,135.141335378859
"ADCY6",1688.70311747551,1556.65378911057,1591.68093506486,2004.51102182565,1955.87439820422,1978.41489924744
"ADCY7",1183.21508759148,1009.13652429038,1248.45836749833,1309.96543452917,1278.51778086504,1113.81441192563
"ADCY9",1147.40153486372,1158.58787604593,1207.25619791306,1199.68432540691,1184.04250012664,1363.24392225719
"ADD1",5643.1048075643,5970.82450127483,5681.75676393023,5926.00572206243,5866.22156973397,5943.95447267439
"ADD2",19.6641547032683,18.0253421334667,15.242669946257,24.2778754165572,20.5379107828617,17.7037812192627
"ADD3",3229.76022359569,3109.38267381438,3043.26444471371,2853.18864924675,2977.56353134,2880.29381518755
"ADGB",0,2.02020771613651,2.86106123814811,2.10575874494624,6.17370364806612,0.972081021751207
"ADGRA2",95.3548041298104,115.570367651065,91.9231098396122,138.106587197553,109.187897587893,97.1117333499722
"ADGRA3",4630.46303762859,4744.54592374479,4270.9428469949,5555.36622646403,5644.65501784046,5958.60032980688
"ADGRB1",19.4367194204972,17.7645264308161,6.23865346984092,3.53155288451089,10.4344738810127,3.40141819615801
"ADGRB2",226.406014936952,172.125932578335,176.718583454902,186.634064674672,208.554469958608,132.770045473754
"ADGRB3",12.8344603861851,15.0691841865638,17.1295186517053,36.7025487568931,36.9496154645734,28.5467714422488
"ADGRD1",3.93734203463808,9.02598408298443,8.51845703967208,4.19919684211947,1.026057281823,5.96155791984291
"ADGRD2",18.6945577331791,13.9682155926248,21.8347370569883,27.4951343942082,21.5990722201229,28.6091581622953
"ADGRE2",27.888226732453,49.4434945633147,18.1621906059263,29.7429831255719,19.9919713987902,37.3068538799065
"ADGRE4P",6.90423319084337,7.01306738744575,4.75408386940333,5.24916168240256,8.21686369060498,8.88346202840967
"ADGRE5",1957.16969032883,1738.13864007409,1590.87552100239,1721.30689423871,1739.44229948379,1814.62440481387
"ADGRF1",12807.7249104812,13485.5447430117,14468.3290729477,11359.9416238949,12313.8099872871,11610.4447022475
"ADGRF2",0,16.3284222996149,20.3674296436808,24.2918130639337,0,0
"ADGRF3",5.71821046252461,6.98172599522973,6.86711274195274,11.8894809681959,1.3517067842187,6.10079962118592
"ADGRF4",302.570619450809,300.475868275833,275.294129302356,191.98887295913,179.071943936027,197.852241305969
"ADGRF5",464.220003885901,533.34234678549,460.356277446896,547.780347653552,506.36093113207,527.217621185221
"ADGRG1",26437.1958009275,23985.9619217386,24957.8678761705,18931.0635274595,18199.4329948333,16854.1698279996
"ADGRG2",71.3586803719933,71.8361603184014,68.0872222305174,77.27413510906,97.7361700136288,112.482834279965
"ADGRG3",19.0334284759792,6.89180288453212,7.73044228325272,14.6539204857854,21.9760362217647,19.9567728487332
"ADGRG6",1554.10433139905,1547.51997105935,1456.4662109262,1915.65598283642,1907.45387717165,1913.21860799713
"ADGRL1",1993.1143006558,2095.88498455047,2028.26033059754,1884.68618034505,1963.26293537151,1981.8923663128
"ADGRL2",3069.22797459694,3299.0492384742,3228.70130031968,3215.88136940162,3363.62662045187,3586.09952035246
"ADGRL3",877.523005502281,917.919879019234,865.724501768266,708.764996274696,714.095505736149,716.183871255016
"ADGRL4",2.98101508389107,4.04692180606925,10.4468425522708,3.13325895856084,7.20299890484945,5.847373045761
"ADGRV1",71.4399224149289,57.3511442387109,50.9688501945205,60.6868349780919,59.052673290655,51.4077840729594
"ADH1B",10.971570792781,4.73831217313834,10.5900151108756,12.9604321127753,9.03083066671993,9.12610370503421
"ADH1C",116.847330341011,94.1985101299597,100.323061982528,99.8461190968584,105.211265917359,107.174415821904
"ADH4",2.97375126144722,2.01749906574477,2.84989109372682,6.30926391762575,4.10341331544972,5.85551089984203
"ADH5",4562.51459649162,4957.79426729052,4960.7818231332,5559.79985080051,4966.95242061521,5175.06772587135
"ADH5P4",3.90175271391628,2.00208745428118,6.58440915260067,5.23988598315632,8.2510662343929,3.02188384763866
"ADHFE1",43.0183745553185,33.7716870981564,74.4950389723423,54.3559531033804,54.1624065525074,42.8147573318586
"ADI1",2005.63310415285,2380.06056545784,2231.07225027554,1881.60810006692,1830.52835709602,2001.17042615901
"ADIPOQ",5.93611733115004,4.01740433005704,4.74573938614963,1.05087043325789,8.20398349806051,2.95166205045829
"ADIPOR1",2520.59078372396,2816.24120340367,2800.73115491949,2714.23546606296,2760.83657811883,2715.21694017164
"ADIPOR2",2260.22140166591,2274.22048214712,2274.21274547494,2086.61155804638,2161.03175347421,2146.95961043235
"ADIRF",475.085869491301,572.348936402274,480.32055349367,448.699050893431,501.945054043099,433.001920929537
"ADK",1284.14976231089,1358.7807832373,1375.80099593388,1296.5381782344,1288.25961594352,1272.09430384699
"ADM",547.050920140127,572.597557493189,543.579419732908,615.037532742395,683.395666319312,623.315260816837
"ADM2",1361.79000616867,1177.75986729659,1252.4274283357,820.431139834857,751.645927175821,778.228141981009
"ADM5",3.88973381757068,0.997266023388881,1.87215363055198,8.51953786204152,5.08574215739619,9.15271042432964
"ADNP",7223.62331468098,7129.67546920036,6995.00136010413,7389.42490358373,7350.06808367557,7496.64080731549
"ADNP2",1829.77974891545,1808.0323701786,1852.36710588381,1587.1611949453,1702.87839770139,1757.45743060975
"ADO",693.500916306426,708.096452560908,691.778707827873,636.964231442554,613.516229453356,647.761237673731
"ADORA1",32.0680164821731,34.5304914842958,27.6256423313837,36.8913586684535,39.8253375316175,36.1496164311803
"ADORA2A",337.365808848874,387.245383279533,320.663043773037,220.534584509699,237.322190187161,278.112354343909
"ADORA2B",993.068739678717,1011.21874524123,1000.59437868301,933.73951931508,937.136157420319,957.51088183985
"ADPGK",3339.44666660387,3307.62509951398,3098.36217462079,3035.8327441295,2799.57035345264,2730.12418468856
"ADPRH",13.1388366237561,8.89570075872282,11.7642976431554,11.2281124500188,12.8698229490867,22.8291971449676
"ADPRHL1",156.068277448672,194.005161260881,168.18448678143,137.008148652682,160.618385473971,109.012483749489
"ADPRM",232.693406664662,206.514456284774,221.509794751115,206.721666621078,208.651647511358,199.451557204158
"ADPRS",895.284115114104,861.702092728174,911.226076559221,911.999565740975,904.562194072383,871.714747047603
"ADRA1A",45.8803790703415,39.9064615408186,51.6318613357846,52.8228569422334,39.7626050210602,42.6500676737774
"ADRA1B",160.296203516908,173.22637793676,157.711980564079,143.374116050631,143.123078805449,138.7836289632
"ADRA1D",0.969255954804329,2.99620511769341,1.85679684766099,2.11667540546243,5.07790711674879,2.07046465167295
"ADRA2C",219.065815560262,172.581188918647,173.516699901586,140.533609177218,142.231921014101,85.293995119295
"ADRB1",451.942328934328,406.347763391693,380.503202555278,337.749873925791,356.589430484656,319.347281058984
"ADRB2",1616.96900811287,1665.81156659349,1556.83177759151,1383.84477870127,1462.89045546604,1706.21950561203
"ADRM1",2145.05989442236,2244.38157105839,2118.97972560957,1753.35460998434,1797.32396330614,1701.70690578986
"ADSL",1904.82791573171,1863.33065476583,1970.25893624006,2094.28238391901,1969.07751511468,1994.17429132237
"ADSS1",1001.14259271715,993.208499416055,1241.9706393763,968.98512800306,965.326876640032,961.139869075775
"ADSS2",5879.76455595638,6156.65449816952,6105.80578428107,4914.63051431168,4995.9097248243,5723.37529862878
"ADTRP",13.4057328682042,14.3920360621665,12.1024536506018,11.348718441038,11.138124725046,4.21532543121802
"AEBP2",1152.07648076569,1225.11042612564,1202.01978450979,1150.11068002454,1238.18947591117,1114.50398255005
"AEN",555.858341692741,510.412967183925,499.499146642795,413.970287809634,412.967025563178,473.221639777811
"AFAP1",7318.65095914759,7193.04381631429,7235.69741050215,7725.0867133784,7532.0347375245,7556.27704847748
"AFAP1L1",258.975184534662,257.788518849845,284.999305276312,276.729969765941,328.203613397412,363.185308185071
"AFAP1L2",672.099704223995,640.778765513864,675.408106177388,800.831356857199,744.300236062168,645.151693351617
"AFDN",4536.15409603142,4355.43185405327,4173.25898721667,3886.99830472131,4103.63118139096,4056.00237048892
"AFF1",5681.31126934934,5899.79592837985,5568.35025723847,5886.23639723271,6043.11210023918,5906.89083434107
"AFF2",346.100436988408,366.994336104107,407.465452525081,322.382951996312,297.37314199775,296.345959096775
"AFF3",5.76717097957215,24.1961635506742,8.46737681966138,20.3493228134849,16.6658839258697,11.5109192652053
"AFF4",8419.5647754959,8504.00655175818,7709.36550093868,7390.21824176511,8370.2096630851,7883.6650819182
"AFG1L",121.370588438183,97.7800122958084,82.331016081616,107.49667162395,108.504714515904,114.040892421541
"AFG3L1P",521.808554712641,408.121795587889,515.646972986489,560.776232407227,483.87659364599,492.693742178754
"AFG3L2",3534.48516250011,3464.51217244256,3390.18866651421,3633.60405189468,3652.25870959104,3573.86475052621
"AFMID",1243.12924972843,1400.57063088823,1351.44844900512,1497.52581166748,1590.85555234677,1624.20673417792
"AFP",0,1.41282775026811,2.68830973902067,0.784603605570735,5.7884835105056,2.8229627912245
"AFTPH",3347.89343415755,3223.70554064575,3213.97776311291,2428.37829368359,2552.76366884225,2575.91701163898
"AGA",774.640885467703,929.40151741073,818.66260156256,507.34135336853,481.872705812334,813.711438516634
"AGAP1",4937.92974427256,4914.23661073029,5059.89490145737,4197.76027742607,4403.59197628255,4825.81640679607
"AGAP10P",34.3200804066493,38.1858706321833,21.8606203968248,67.8167261418033,30.6846280497505,57.1396451735079
"AGAP11",21.561035989392,19.0210235968888,24.66510157529,29.6502838306934,21.5759050491842,30.612891711696
"AGAP12P",63.7301156268337,65.4210718101367,58.1441695576347,43.9560047915873,57.8756830255816,67.2241356120034
"AGAP13P",2.93366915285735,5.01537628537399,7.44007761277851,0,7.24946050691801,2.01585920513641
"AGAP14P",37.3678082097877,18.0943389647863,33.3705406904185,21.2738960428315,23.4810310407278,14.655662357201
"AGAP2",12.5872865109144,14.0087929434912,9.12417591949187,12.2465623665108,13.7936911668119,13.5002165551448
"AGAP3",1831.18078014806,1948.9692818005,1849.12288326486,1964.39346135944,1926.90169336115,1968.39456352333
"AGAP4",114.736271697376,108.103705414303,95.537771147228,90.2127853913069,113.607195538216,96.1088220149451
"AGAP5",58.6051212504644,55.5290559700315,73.6782692099913,80.0048142883237,79.601658774786,85.1954057657448
"AGAP6",405.766519970489,334.115518393308,325.997175932813,296.130666239817,323.727773283888,341.603158875496
"AGAP7P",31.4858827970726,20.1170522833912,37.0727634795899,26.6151753466431,21.4543204703972,26.3869001534336
"AGAP9",212.042979277728,175.035559061579,172.723038738037,195.464851919279,202.369665721741,201.463659751976
"AGBL2",75.2962978909975,61.1603348824713,46.1631835366523,73.0380693891062,61.3269081129874,44.7081829566832
"AGBL3",41.5385784757112,34.5305340452855,45.1979833518619,79.9895715138967,37.3649322982206,49.8603103601726
"AGBL4",8.64823209631602,6.82272539427191,7.42242502318118,13.4377783049283,5.9653037461428,10.422600112073
"AGBL5",1110.95273393811,1141.96361568682,1186.53639247807,1436.38877747757,1447.53905787002,1275.51765522039
"AGER",30.9825375711003,36.4865713240584,23.2152233645747,48.5619078334921,48.1608013848288,40.5381307198621
"AGFG1",3904.02726881903,3992.4020230769,3717.99829545935,3117.24215420481,3563.55228675536,3914.84795539367
"AGFG2",211.999145259454,362.2545862894,370.737694238704,371.012096079289,340.978675536075,308.322892934181
"AGGF1",1298.55598960527,1394.66738307447,1348.12265230338,1470.90453457182,1429.12104454674,1519.30503300109
"AGGF1P1",88.7516758971023,67.3603701454101,59.0203199082639,97.1567283048133,111.212134250577,70.2587761609011
"AGGF1P2",180.546289726113,188.188824785096,178.865029494139,272.926700044794,266.563917683666,298.669159155899
"AGGF1P3",29.6156951570601,47.1781675797607,42.0974920438977,57.4422823280908,58.3866068792942,37.7766084737336
"AGK",557.063878888231,546.245823052706,439.109543489447,552.366732326182,528.04757860176,621.972157960477
"AGKP1",0.987602404833059,1.99926272734035,3.81461877541114,3.14951340784532,2.06400899869358,1.96070851487969
"AGL",2446.0359379176,2435.30909741366,2256.39172355509,2181.97619055757,2245.912306217,2391.91816440068
"AGMAT",36.217288936437,42.8524600087005,54.7798681651303,59.7457178693162,65.6911620606381,46.4070997250261
"AGMO",43.4366160866803,55.9258277367157,44.4243282378048,37.3908854360812,51.6421348614113,45.1931043908888
"AGO1",3957.8508375437,3909.42087827639,3839.54752176149,4413.68411538696,4345.40502704229,4275.99789909422
"AGO2",12733.8115064776,13119.886487061,13202.3901765189,13752.1805687816,13225.9624161308,13571.9491159182
"AGO3",3594.5561118955,3699.42863004207,3546.74692628439,4248.96942695106,3934.0324813299,3524.19147902119
"AGO4",1287.14148798844,859.342952193686,1089.49544649291,1036.14128761444,965.555137046679,1024.18794566277
"AGPAT1",1244.29932003538,1175.09929719681,1248.12833795621,1335.28403889465,1401.41674997887,1181.62194336022
"AGPAT2",657.285706732643,587.96918053205,593.598195157638,526.829245315697,506.215124040016,488.682673624165
"AGPAT3",1541.67088213168,1435.53430346036,1719.04354941135,1493.63601630272,1532.16087548335,1400.07426062893
"AGPAT4",1256.62395819726,1338.68722284207,1321.70332686265,1330.2136456552,1417.86086905749,1423.14038663719
"AGPAT5",1181.71124489878,1300.62159508826,1061.97975926835,1140.43814980616,1067.00359152404,1067.22794336656
"AGPS",2785.89030189696,3087.60894709954,2921.94786338742,2738.06972767033,2576.20696392764,3231.25253178851
"AGR2",10466.2939858019,9618.03054927944,10145.270485381,5121.79308053838,4857.17632526259,5215.15793182357
"AGR3",101.031102273869,99.801621371627,108.116393869171,92.8548667526323,100.53676333872,71.4302292207237
"AGRN",44129.5394500342,41652.2824688377,42440.159278643,37700.157898192,37252.7318082761,34867.5968501687
"AGT",91.530843172769,111.662791738694,93.411707964448,251.816283668946,278.220540820708,217.14128978099
"AGTPBP1",1821.21231243005,1673.40906579846,1661.40289200149,1533.06774064835,1712.35191270359,1636.99778334003
"AGTRAP",749.012032471342,733.877411895599,778.232537921136,727.852227024401,708.183397277546,710.3657077943
"AGXT",33.8270974111613,27.8597043962465,35.3176975141946,28.4255153486304,37.0031962501945,39.2035035559099
